image_path,road_code,road_name,segment_start,segment_end,lat_centroid,lon_centroid,survey_year,region,station,vci,vvci,all_cracking_grade,wide_cracking_grade,ravelling_grade,bleeding_grade,drainage_road_grade,pothole_grade,split
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11812.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11813.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11814.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11815.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11816.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11817.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11818.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11819.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11820.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11821.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11822.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11823.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11824.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11825.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11826.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11827.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11828.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11829.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11830.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11831.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11832.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11833.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11834.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11835.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11836.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11837.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11838.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11839.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11840.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11841.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11842.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11843.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11844.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11845.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11846.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11847.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11848.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11849.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11850.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11851.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11852.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11853.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11854.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11855.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11856.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11857.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11858.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11859.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11860.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11861.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11862.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11863.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11864.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11865.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11866.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11867.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11868.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11869.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11870.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11871.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11872.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11873.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11874.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11875.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11876.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11877.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11878.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11879.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11880.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11881.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11882.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11883.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11884.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11885.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11886.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11887.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11888.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11889.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11890.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11891.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11892.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11893.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11894.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11895.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11896.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11897.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11898.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11899.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11900.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11901.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11902.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11903.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11904.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11905.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11906.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11907.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11908.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11909.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11910.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11911.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11912.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11913.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11914.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11915.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11916.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11917.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11918.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11919.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11920.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11921.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11922.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11923.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11924.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11925.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11926.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11927.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11928.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-11929.jpg,622,A009,162.0,163.0,1.2147675,31.5554985,2022.0,Western,Hoima,74.0,68.84057971014492,5,2,2,1,1,1,train
